Week,CustomerID,SKUID,purchase_likelihood,DaysSinceLastPurchase_SKU,TotalPurchases_SKU,AvgOrderValue_SKU_by_Customer,Customer_Recency,Customer_Frequency,Customer_Monetary,Customer_TotalUniqueSKUsPurchased_Overall,SKU_TotalSales_CustomerState_Overall,Customer_RollingAvgOrderValue_4Weeks,Customer_RollingUniqueSKUsPurchased_4Weeks,Customer_RollingPurchaseCount_4Weeks,SKU_RollingTotalSales_4Weeks,SKU_RollingPurchaseCount_4Weeks,Category_RollingTotalSales_4Weeks,Customer_RollingAvgOrderValue_8Weeks,Customer_RollingUniqueSKUsPurchased_8Weeks,Customer_RollingPurchaseCount_8Weeks,SKU_RollingTotalSales_8Weeks,SKU_RollingPurchaseCount_8Weeks,Category_RollingTotalSales_8Weeks,Customer_RollingAvgOrderValue_12Weeks,Customer_RollingUniqueSKUsPurchased_12Weeks,Customer_RollingPurchaseCount_12Weeks,SKU_RollingTotalSales_12Weeks,SKU_RollingPurchaseCount_12Weeks,Category_RollingTotalSales_12Weeks,Customer_PurchaseCount_Trend,Town_SKU_PurchaseCount_4Weeks,Town_SKU_PurchaseCount_8Weeks,Town_SKU_PurchaseCount_12Weeks
4,C18,SKU10,1,366.0,0.0,0.0,47.0,25.0,8725.257351806544,7.0,375.75696540395444,250.414225457437,7.0,7.0,1486.9653929382234,6.0,51510.58122121802,250.414225457437,7.0,7.0,1486.9653929382234,6.0,51510.58122121802,250.414225457437,7.0,7.0,1486.9653929382234,6.0,51510.58122121802,0.5,3.0,3.0,3.0
4,C45,SKU24,1,366.0,0.0,0.0,61.0,22.0,8094.583261013676,15.0,905.3235918614894,223.07296934961195,15.0,15.0,2491.757640774086,10.0,54811.36129953184,223.07296934961195,15.0,15.0,2491.757640774086,10.0,54811.36129953184,223.07296934961195,15.0,15.0,2491.757640774086,10.0,54811.36129953184,2.5,8.0,8.0,8.0
4,C46,SKU79,1,366.0,0.0,0.0,12.0,7.0,5867.138710504623,9.0,514.9447407233631,284.04213652621644,9.0,10.0,1686.4982839582462,7.0,51761.83414558787,284.04213652621644,9.0,10.0,1686.4982839582462,7.0,51761.83414558787,284.04213652621644,9.0,10.0,1686.4982839582462,7.0,51761.83414558787,0.0,4.0,4.0,4.0
4,C10,SKU27,1,366.0,0.0,0.0,23.0,34.0,8119.352887688925,9.0,701.6029591994819,251.94492177619273,9.0,9.0,1583.4574085906575,6.0,51510.58122121802,251.94492177619273,9.0,9.0,1583.4574085906575,6.0,51510.58122121802,251.94492177619273,9.0,9.0,1583.4574085906575,6.0,51510.58122121802,0.5,4.0,4.0,4.0
4,C8,SKU14,1,366.0,0.0,0.0,74.0,27.0,8586.006378329945,11.0,1862.2983866040797,276.77031542872186,11.0,13.0,2393.8099739435083,10.0,51510.58122121802,276.77031542872186,11.0,13.0,2393.8099739435083,10.0,51510.58122121802,276.77031542872186,11.0,13.0,2393.8099739435083,10.0,51510.58122121802,0.5,7.0,7.0,7.0
4,C19,SKU32,1,366.0,0.0,0.0,80.0,24.0,4728.95276395104,11.0,1126.2957804458167,302.4650514992985,11.0,11.0,1493.9292180427592,8.0,54811.36129953184,302.4650514992985,11.0,11.0,1493.9292180427592,8.0,54811.36129953184,302.4650514992985,11.0,11.0,1493.9292180427592,8.0,54811.36129953184,-2.5,4.0,4.0,4.0
4,C21,SKU88,1,366.0,0.0,0.0,17.0,36.0,1218.5824307506596,11.0,1140.8877404119717,298.69653477673825,11.0,12.0,2229.982817320458,9.0,51510.58122121802,298.69653477673825,11.0,12.0,2229.982817320458,9.0,51510.58122121802,298.69653477673825,11.0,12.0,2229.982817320458,9.0,51510.58122121802,1.5,4.0,4.0,4.0
4,C7,SKU36,1,366.0,0.0,0.0,26.0,47.0,8827.473000939723,15.0,1096.5714586102665,277.483633182276,15.0,16.0,1316.907036303922,7.0,51510.58122121802,277.483633182276,15.0,16.0,1316.907036303922,7.0,51510.58122121802,277.483633182276,15.0,16.0,1316.907036303922,7.0,51510.58122121802,-1.0,4.0,4.0,4.0
4,C35,SKU100,1,366.0,0.0,0.0,29.0,26.0,4608.596966736775,11.0,1013.7108334464524,211.56361925796102,11.0,11.0,1654.340585590302,6.0,54811.36129953184,211.56361925796102,11.0,11.0,1654.340585590302,6.0,54811.36129953184,211.56361925796102,11.0,11.0,1654.340585590302,6.0,54811.36129953184,-0.5,3.0,3.0,3.0
4,C45,SKU54,1,366.0,0.0,0.0,61.0,22.0,8094.583261013676,15.0,638.7163962384777,223.07296934961195,15.0,15.0,1024.688051388785,4.0,54811.36129953184,223.07296934961195,15.0,15.0,1024.688051388785,4.0,54811.36129953184,223.07296934961195,15.0,15.0,1024.688051388785,4.0,54811.36129953184,2.5,2.0,2.0,2.0
4,C46,SKU19,1,366.0,0.0,0.0,12.0,7.0,5867.138710504623,9.0,1425.607689168311,284.04213652621644,9.0,10.0,1425.607689168311,5.0,51761.83414558787,284.04213652621644,9.0,10.0,1425.607689168311,5.0,51761.83414558787,284.04213652621644,9.0,10.0,1425.607689168311,5.0,51761.83414558787,0.0,2.0,2.0,2.0
4,C15,SKU59,1,366.0,0.0,0.0,87.0,48.0,790.2577508813921,12.0,1120.8028331877886,289.2303343529837,12.0,12.0,1246.9437120524728,4.0,54811.36129953184,289.2303343529837,12.0,12.0,1246.9437120524728,4.0,54811.36129953184,289.2303343529837,12.0,12.0,1246.9437120524728,4.0,54811.36129953184,0.5,4.0,4.0,4.0
4,C10,SKU32,1,366.0,0.0,0.0,23.0,34.0,8119.352887688925,9.0,367.6334375969423,251.94492177619273,9.0,9.0,1493.9292180427592,8.0,54811.36129953184,251.94492177619273,9.0,9.0,1493.9292180427592,8.0,54811.36129953184,251.94492177619273,9.0,9.0,1493.9292180427592,8.0,54811.36129953184,0.5,4.0,4.0,4.0
4,C7,SKU39,1,366.0,0.0,0.0,26.0,47.0,8827.473000939723,15.0,74.80805387273296,277.483633182276,15.0,16.0,1045.1738670884806,4.0,54811.36129953184,277.483633182276,15.0,16.0,1045.1738670884806,4.0,54811.36129953184,277.483633182276,15.0,16.0,1045.1738670884806,4.0,54811.36129953184,-1.0,2.0,2.0,2.0
4,C14,SKU57,1,366.0,0.0,0.0,28.0,17.0,7023.47608693162,15.0,1486.592672150018,305.52813746828673,15.0,16.0,2094.941336745463,8.0,51510.58122121802,305.52813746828673,15.0,16.0,2094.941336745463,8.0,51510.58122121802,305.52813746828673,15.0,16.0,2094.941336745463,8.0,51510.58122121802,-2.5,5.0,5.0,5.0
4,C9,SKU68,1,366.0,0.0,0.0,15.0,43.0,2618.1021505499534,18.0,54.39232052284669,248.8801751676085,18.0,19.0,601.1590523158359,3.0,54811.36129953184,248.8801751676085,18.0,19.0,601.1590523158359,3.0,54811.36129953184,248.8801751676085,18.0,19.0,601.1590523158359,3.0,54811.36129953184,-1.0,2.0,2.0,2.0
4,C6,SKU9,1,366.0,0.0,0.0,89.0,29.0,6690.4288423860435,19.0,490.87747600485693,229.4692581338762,19.0,20.0,1470.1561764378519,5.0,54811.36129953184,229.4692581338762,19.0,20.0,1470.1561764378519,5.0,54811.36129953184,229.4692581338762,19.0,20.0,1470.1561764378519,5.0,54811.36129953184,1.5,1.0,1.0,1.0
4,C11,SKU52,1,366.0,0.0,0.0,52.0,49.0,3639.655607029962,8.0,0.0,322.31999718091816,8.0,11.0,1214.6034665891325,4.0,54811.36129953184,322.31999718091816,8.0,11.0,1214.6034665891325,4.0,54811.36129953184,322.31999718091816,8.0,11.0,1214.6034665891325,4.0,54811.36129953184,2.0,1.0,1.0,1.0
4,C47,SKU64,1,366.0,0.0,0.0,4.0,34.0,8942.163993902484,13.0,843.5440348389932,253.07351943970158,13.0,13.0,1308.8002348937505,5.0,51761.83414558787,253.07351943970158,13.0,13.0,1308.8002348937505,5.0,51761.83414558787,253.07351943970158,13.0,13.0,1308.8002348937505,5.0,51761.83414558787,-1.5,4.0,4.0,4.0
4,C11,SKU42,1,366.0,0.0,0.0,52.0,49.0,3639.655607029962,8.0,218.33597296111915,322.31999718091816,8.0,11.0,818.2652461861068,3.0,51761.83414558787,322.31999718091816,8.0,11.0,818.2652461861068,3.0,51761.83414558787,322.31999718091816,8.0,11.0,818.2652461861068,3.0,51761.83414558787,2.0,2.0,2.0,2.0
4,C25,SKU41,1,366.0,0.0,0.0,64.0,18.0,1507.3468437677877,12.0,663.215846630833,192.11270435668624,12.0,12.0,1856.122505663082,5.0,51510.58122121802,192.11270435668624,12.0,12.0,1856.122505663082,5.0,51510.58122121802,192.11270435668624,12.0,12.0,1856.122505663082,5.0,51510.58122121802,1.5,2.0,2.0,2.0
4,C44,SKU5,1,366.0,0.0,0.0,30.0,42.0,5582.90205502795,6.0,1052.656888955002,248.07327987840165,6.0,6.0,2181.671143760926,8.0,54811.36129953184,248.07327987840165,6.0,6.0,2181.671143760926,8.0,54811.36129953184,248.07327987840165,6.0,6.0,2181.671143760926,8.0,54811.36129953184,2.0,3.0,3.0,3.0
4,C19,SKU55,1,366.0,0.0,0.0,80.0,24.0,4728.95276395104,11.0,830.7073423607408,302.4650514992985,11.0,11.0,1027.9005153896908,5.0,51761.83414558787,302.4650514992985,11.0,11.0,1027.9005153896908,5.0,51761.83414558787,302.4650514992985,11.0,11.0,1027.9005153896908,5.0,51761.83414558787,-2.5,2.0,2.0,2.0
4,C46,SKU92,1,366.0,0.0,0.0,12.0,7.0,5867.138710504623,9.0,1460.2143883192948,284.04213652621644,9.0,10.0,2676.856624602602,8.0,51510.58122121802,284.04213652621644,9.0,10.0,2676.856624602602,8.0,51510.58122121802,284.04213652621644,9.0,10.0,2676.856624602602,8.0,51510.58122121802,0.0,5.0,5.0,5.0
4,C12,SKU94,1,366.0,0.0,0.0,14.0,46.0,9626.193257853896,12.0,915.680110531148,309.25463490950943,12.0,12.0,2712.2906205333325,9.0,51510.58122121802,309.25463490950943,12.0,12.0,2712.2906205333325,9.0,51510.58122121802,309.25463490950943,12.0,12.0,2712.2906205333325,9.0,51510.58122121802,1.0,5.0,5.0,5.0
4,C12,SKU94,1,366.0,0.0,0.0,14.0,46.0,9626.193257853896,12.0,915.680110531148,309.25463490950943,12.0,12.0,2712.2906205333325,9.0,51510.58122121802,309.25463490950943,12.0,12.0,2712.2906205333325,9.0,51510.58122121802,309.25463490950943,12.0,12.0,2712.2906205333325,9.0,51510.58122121802,1.0,5.0,5.0,5.0
4,C39,SKU56,1,366.0,0.0,0.0,24.0,22.0,1894.3007413034768,11.0,0.0,236.1854950510651,11.0,11.0,654.3485814485338,3.0,51761.83414558787,236.1854950510651,11.0,11.0,654.3485814485338,3.0,51761.83414558787,236.1854950510651,11.0,11.0,654.3485814485338,3.0,51761.83414558787,1.0,1.0,1.0,1.0
4,C23,SKU41,1,366.0,0.0,0.0,77.0,48.0,3779.3407356509415,14.0,663.215846630833,265.8935630223715,14.0,15.0,1856.122505663082,5.0,51510.58122121802,265.8935630223715,14.0,15.0,1856.122505663082,5.0,51510.58122121802,265.8935630223715,14.0,15.0,1856.122505663082,5.0,51510.58122121802,-1.0,2.0,2.0,2.0
4,C35,SKU71,1,366.0,0.0,0.0,29.0,26.0,4608.596966736775,11.0,945.0372856380901,211.56361925796102,11.0,11.0,2192.9184319787187,9.0,54811.36129953184,211.56361925796102,11.0,11.0,2192.9184319787187,9.0,54811.36129953184,211.56361925796102,11.0,11.0,2192.9184319787187,9.0,54811.36129953184,-0.5,5.0,5.0,5.0
4,C49,SKU22,1,366.0,0.0,0.0,9.0,37.0,2924.8200195492045,11.0,188.62916643127014,210.16380464557096,11.0,13.0,499.6455426276151,3.0,51510.58122121802,210.16380464557096,11.0,13.0,499.6455426276151,3.0,51510.58122121802,210.16380464557096,11.0,13.0,499.6455426276151,3.0,51510.58122121802,-0.5,1.0,1.0,1.0
4,C17,SKU71,1,366.0,0.0,0.0,23.0,23.0,359.68291944283044,10.0,1247.8811463406287,207.8673745464424,10.0,10.0,2192.9184319787187,9.0,54811.36129953184,207.8673745464424,10.0,10.0,2192.9184319787187,9.0,54811.36129953184,207.8673745464424,10.0,10.0,2192.9184319787187,9.0,54811.36129953184,0.0,5.0,5.0,5.0
4,C48,SKU84,1,366.0,0.0,0.0,72.0,8.0,7843.518205143103,12.0,887.5998202447579,259.32204341430344,12.0,12.0,2019.325545517649,7.0,51510.58122121802,259.32204341430344,12.0,12.0,2019.325545517649,7.0,51510.58122121802,259.32204341430344,12.0,12.0,2019.325545517649,7.0,51510.58122121802,0.5,4.0,4.0,4.0
4,C36,SKU76,1,366.0,0.0,0.0,7.0,43.0,4684.215111461226,11.0,665.3303259677576,235.3107888383041,11.0,12.0,1513.4761459048905,6.0,51510.58122121802,235.3107888383041,11.0,12.0,1513.4761459048905,6.0,51510.58122121802,235.3107888383041,11.0,12.0,1513.4761459048905,6.0,51510.58122121802,-0.5,2.0,2.0,2.0
4,C50,SKU96,1,366.0,0.0,0.0,99.0,36.0,7556.050465808282,11.0,1736.3331505750875,231.6904850658689,11.0,11.0,2144.8406608315095,7.0,54811.36129953184,231.6904850658689,11.0,11.0,2144.8406608315095,7.0,54811.36129953184,231.6904850658689,11.0,11.0,2144.8406608315095,7.0,54811.36129953184,0.0,3.0,3.0,3.0
4,C31,SKU27,1,366.0,0.0,0.0,95.0,17.0,4435.185959587941,13.0,701.6029591994819,277.63226019320444,13.0,14.0,1583.4574085906575,6.0,51510.58122121802,277.63226019320444,13.0,14.0,1583.4574085906575,6.0,51510.58122121802,277.63226019320444,13.0,14.0,1583.4574085906575,6.0,51510.58122121802,-1.0,4.0,4.0,4.0
4,C4,SKU97,1,366.0,0.0,0.0,83.0,20.0,4596.506371665631,17.0,696.646659157612,267.1968059157661,17.0,17.0,1219.7433013973866,4.0,54811.36129953184,267.1968059157661,17.0,17.0,1219.7433013973866,4.0,54811.36129953184,267.1968059157661,17.0,17.0,1219.7433013973866,4.0,54811.36129953184,-1.0,1.0,1.0,1.0
4,C43,SKU63,1,366.0,0.0,0.0,95.0,13.0,3310.5519295358317,18.0,916.5678133720468,268.5333547182522,18.0,18.0,2278.1023222468675,8.0,54811.36129953184,268.5333547182522,18.0,18.0,2278.1023222468675,8.0,54811.36129953184,268.5333547182522,18.0,18.0,2278.1023222468675,8.0,54811.36129953184,-2.0,6.0,6.0,6.0
4,C34,SKU48,1,366.0,0.0,0.0,55.0,46.0,2112.383378576121,10.0,460.7742449176052,281.61174919257184,10.0,10.0,1065.2475621858603,4.0,51510.58122121802,281.61174919257184,10.0,10.0,1065.2475621858603,4.0,51510.58122121802,281.61174919257184,10.0,10.0,1065.2475621858603,4.0,51510.58122121802,-0.5,3.0,3.0,3.0
4,C14,SKU31,1,366.0,0.0,0.0,28.0,17.0,7023.47608693162,15.0,192.30142741867448,305.52813746828673,15.0,16.0,1069.8327282293096,4.0,54811.36129953184,305.52813746828673,15.0,16.0,1069.8327282293096,4.0,54811.36129953184,305.52813746828673,15.0,16.0,1069.8327282293096,4.0,54811.36129953184,-2.5,3.0,3.0,3.0
4,C34,SKU44,1,366.0,0.0,0.0,55.0,46.0,2112.383378576121,10.0,0.0,281.61174919257184,10.0,10.0,265.7961995724087,1.0,54811.36129953184,281.61174919257184,10.0,10.0,265.7961995724087,1.0,54811.36129953184,281.61174919257184,10.0,10.0,265.7961995724087,1.0,54811.36129953184,-0.5,0.0,0.0,0.0
4,C9,SKU73,1,7.0,1.0,416.0247114825445,15.0,43.0,2618.1021505499534,18.0,2158.4492588991925,248.8801751676085,18.0,19.0,2720.19351497085,9.0,51761.83414558787,248.8801751676085,18.0,19.0,2720.19351497085,9.0,51761.83414558787,248.8801751676085,18.0,19.0,2720.19351497085,9.0,51761.83414558787,-1.0,4.0,4.0,4.0
4,C31,SKU9,1,366.0,0.0,0.0,95.0,17.0,4435.185959587941,13.0,490.87747600485693,277.63226019320444,13.0,14.0,1470.1561764378519,5.0,54811.36129953184,277.63226019320444,13.0,14.0,1470.1561764378519,5.0,54811.36129953184,277.63226019320444,13.0,14.0,1470.1561764378519,5.0,54811.36129953184,-1.0,1.0,1.0,1.0
4,C8,SKU78,1,366.0,0.0,0.0,74.0,27.0,8586.006378329945,11.0,74.27861325590102,276.77031542872186,11.0,13.0,1422.5326946517314,5.0,51761.83414558787,276.77031542872186,11.0,13.0,1422.5326946517314,5.0,51761.83414558787,276.77031542872186,11.0,13.0,1422.5326946517314,5.0,51761.83414558787,0.5,2.0,2.0,2.0
4,C34,SKU37,1,366.0,0.0,0.0,55.0,46.0,2112.383378576121,10.0,1508.251113094002,281.61174919257184,10.0,10.0,2265.6683540001336,7.0,51510.58122121802,281.61174919257184,10.0,10.0,2265.6683540001336,7.0,51510.58122121802,281.61174919257184,10.0,10.0,2265.6683540001336,7.0,51510.58122121802,-0.5,3.0,3.0,3.0
4,C14,SKU33,1,366.0,0.0,0.0,28.0,17.0,7023.47608693162,15.0,1049.4873540039407,305.52813746828673,15.0,16.0,1741.154686450911,6.0,54811.36129953184,305.52813746828673,15.0,16.0,1741.154686450911,6.0,54811.36129953184,305.52813746828673,15.0,16.0,1741.154686450911,6.0,54811.36129953184,-2.5,2.0,2.0,2.0
4,C18,SKU53,1,366.0,0.0,0.0,47.0,25.0,8725.257351806544,7.0,902.0664399745922,250.414225457437,7.0,7.0,2119.615216103227,8.0,51761.83414558787,250.414225457437,7.0,7.0,2119.615216103227,8.0,51761.83414558787,250.414225457437,7.0,7.0,2119.615216103227,8.0,51761.83414558787,0.5,6.0,6.0,6.0
4,C21,SKU44,1,366.0,0.0,0.0,17.0,36.0,1218.5824307506596,11.0,265.7961995724087,298.69653477673825,11.0,12.0,265.7961995724087,1.0,54811.36129953184,298.69653477673825,11.0,12.0,265.7961995724087,1.0,54811.36129953184,298.69653477673825,11.0,12.0,265.7961995724087,1.0,54811.36129953184,1.5,1.0,1.0,1.0
4,C40,SKU91,1,7.0,1.0,275.70396406568614,79.0,42.0,1149.4933880367023,6.0,1008.3494132873063,304.6137259624715,6.0,7.0,1008.3494132873063,4.0,51510.58122121802,304.6137259624715,6.0,7.0,1008.3494132873063,4.0,51510.58122121802,304.6137259624715,6.0,7.0,1008.3494132873063,4.0,51510.58122121802,-0.5,1.0,1.0,1.0
4,C5,SKU80,1,366.0,0.0,0.0,20.0,24.0,5639.011660927525,14.0,997.1500458277342,282.5937642851269,14.0,14.0,1255.2316487111207,6.0,51761.83414558787,282.5937642851269,14.0,14.0,1255.2316487111207,6.0,51761.83414558787,282.5937642851269,14.0,14.0,1255.2316487111207,6.0,51761.83414558787,0.0,3.0,3.0,3.0
4,C44,SKU25,1,366.0,0.0,0.0,30.0,42.0,5582.90205502795,6.0,1208.4386595507317,248.07327987840165,6.0,6.0,2769.8969953377928,10.0,54811.36129953184,248.07327987840165,6.0,6.0,2769.8969953377928,10.0,54811.36129953184,248.07327987840165,6.0,6.0,2769.8969953377928,10.0,54811.36129953184,2.0,3.0,3.0,3.0
4,C5,SKU3,1,366.0,0.0,0.0,20.0,24.0,5639.011660927525,14.0,285.5252350864212,282.5937642851269,14.0,14.0,709.3249650191601,3.0,51510.58122121802,282.5937642851269,14.0,14.0,709.3249650191601,3.0,51510.58122121802,282.5937642851269,14.0,14.0,709.3249650191601,3.0,51510.58122121802,0.0,3.0,3.0,3.0
4,C35,SKU88,1,366.0,0.0,0.0,29.0,26.0,4608.596966736775,11.0,1140.8877404119717,211.56361925796102,11.0,11.0,2229.982817320458,9.0,51510.58122121802,211.56361925796102,11.0,11.0,2229.982817320458,9.0,51510.58122121802,211.56361925796102,11.0,11.0,2229.982817320458,9.0,51510.58122121802,-0.5,5.0,5.0,5.0
4,C50,SKU67,1,366.0,0.0,0.0,99.0,36.0,7556.050465808282,11.0,918.7409787595561,231.6904850658689,11.0,11.0,977.6916888771227,4.0,51510.58122121802,231.6904850658689,11.0,11.0,977.6916888771227,4.0,51510.58122121802,231.6904850658689,11.0,11.0,977.6916888771227,4.0,51510.58122121802,0.0,1.0,1.0,1.0
4,C20,SKU99,1,366.0,0.0,0.0,33.0,47.0,4027.9308562097503,7.0,1024.6755507335456,292.66836138066174,7.0,8.0,1969.4844306009586,9.0,54811.36129953184,292.66836138066174,7.0,8.0,1969.4844306009586,9.0,54811.36129953184,292.66836138066174,7.0,8.0,1969.4844306009586,9.0,54811.36129953184,-4.0,7.0,7.0,7.0
4,C17,SKU59,1,366.0,0.0,0.0,23.0,23.0,359.68291944283044,10.0,126.14087886468435,207.8673745464424,10.0,10.0,1246.9437120524728,4.0,54811.36129953184,207.8673745464424,10.0,10.0,1246.9437120524728,4.0,54811.36129953184,207.8673745464424,10.0,10.0,1246.9437120524728,4.0,54811.36129953184,0.0,4.0,4.0,4.0
4,C24,SKU36,1,366.0,0.0,0.0,4.0,27.0,6482.437229931493,11.0,1096.5714586102665,295.5966251150187,11.0,11.0,1316.907036303922,7.0,51510.58122121802,295.5966251150187,11.0,11.0,1316.907036303922,7.0,51510.58122121802,295.5966251150187,11.0,11.0,1316.907036303922,7.0,51510.58122121802,-1.5,4.0,4.0,4.0
4,C21,SKU8,1,366.0,0.0,0.0,17.0,36.0,1218.5824307506596,11.0,759.1684104898707,298.69653477673825,11.0,12.0,759.1684104898707,4.0,54811.36129953184,298.69653477673825,11.0,12.0,759.1684104898707,4.0,54811.36129953184,298.69653477673825,11.0,12.0,759.1684104898707,4.0,54811.36129953184,1.5,2.0,2.0,2.0
4,C49,SKU87,1,366.0,0.0,0.0,9.0,37.0,2924.8200195492045,11.0,799.1650959735703,210.16380464557096,11.0,13.0,1316.3294908770358,6.0,54811.36129953184,210.16380464557096,11.0,13.0,1316.3294908770358,6.0,54811.36129953184,210.16380464557096,11.0,13.0,1316.3294908770358,6.0,54811.36129953184,-0.5,5.0,5.0,5.0
4,C36,SKU81,1,366.0,0.0,0.0,7.0,43.0,4684.215111461226,11.0,710.9363319856795,235.3107888383041,11.0,12.0,2307.87543419941,7.0,51761.83414558787,235.3107888383041,11.0,12.0,2307.87543419941,7.0,51761.83414558787,235.3107888383041,11.0,12.0,2307.87543419941,7.0,51761.83414558787,-0.5,5.0,5.0,5.0
4,C35,SKU36,1,366.0,0.0,0.0,29.0,26.0,4608.596966736775,11.0,1096.5714586102665,211.56361925796102,11.0,11.0,1316.907036303922,7.0,51510.58122121802,211.56361925796102,11.0,11.0,1316.907036303922,7.0,51510.58122121802,211.56361925796102,11.0,11.0,1316.907036303922,7.0,51510.58122121802,-0.5,3.0,3.0,3.0
4,C1,SKU97,1,366.0,0.0,0.0,18.0,43.0,1096.7441506336118,11.0,523.0966422397746,321.17535676658986,11.0,11.0,1219.7433013973866,4.0,54811.36129953184,321.17535676658986,11.0,11.0,1219.7433013973866,4.0,54811.36129953184,321.17535676658986,11.0,11.0,1219.7433013973866,4.0,54811.36129953184,0.0,3.0,3.0,3.0
4,C30,SKU100,1,366.0,0.0,0.0,37.0,2.0,7582.486685623682,16.0,640.6297521438494,277.8749583938712,16.0,17.0,1654.340585590302,6.0,54811.36129953184,277.8749583938712,16.0,17.0,1654.340585590302,6.0,54811.36129953184,277.8749583938712,16.0,17.0,1654.340585590302,6.0,54811.36129953184,-0.5,3.0,3.0,3.0
4,C8,SKU8,1,366.0,0.0,0.0,74.0,27.0,8586.006378329945,11.0,759.1684104898707,276.77031542872186,11.0,13.0,759.1684104898707,4.0,54811.36129953184,276.77031542872186,11.0,13.0,759.1684104898707,4.0,54811.36129953184,276.77031542872186,11.0,13.0,759.1684104898707,4.0,54811.36129953184,0.5,2.0,2.0,2.0
4,C4,SKU29,1,366.0,0.0,0.0,83.0,20.0,4596.506371665631,17.0,541.651202347556,267.1968059157661,17.0,17.0,1408.9364860415903,6.0,51761.83414558787,267.1968059157661,17.0,17.0,1408.9364860415903,6.0,51761.83414558787,267.1968059157661,17.0,17.0,1408.9364860415903,6.0,51761.83414558787,-1.0,4.0,4.0,4.0
4,C15,SKU60,1,366.0,0.0,0.0,87.0,48.0,790.2577508813921,12.0,0.0,289.2303343529837,12.0,12.0,948.8090320640215,4.0,51510.58122121802,289.2303343529837,12.0,12.0,948.8090320640215,4.0,51510.58122121802,289.2303343529837,12.0,12.0,948.8090320640215,4.0,51510.58122121802,0.5,4.0,4.0,4.0
4,C12,SKU94,1,366.0,0.0,0.0,14.0,46.0,9626.193257853896,12.0,915.680110531148,309.25463490950943,12.0,12.0,2712.2906205333325,9.0,51510.58122121802,309.25463490950943,12.0,12.0,2712.2906205333325,9.0,51510.58122121802,309.25463490950943,12.0,12.0,2712.2906205333325,9.0,51510.58122121802,1.0,5.0,5.0,5.0
4,C12,SKU94,1,366.0,0.0,0.0,14.0,46.0,9626.193257853896,12.0,915.680110531148,309.25463490950943,12.0,12.0,2712.2906205333325,9.0,51510.58122121802,309.25463490950943,12.0,12.0,2712.2906205333325,9.0,51510.58122121802,309.25463490950943,12.0,12.0,2712.2906205333325,9.0,51510.58122121802,1.0,5.0,5.0,5.0
4,C17,SKU37,1,366.0,0.0,0.0,23.0,23.0,359.68291944283044,10.0,1508.251113094002,207.8673745464424,10.0,10.0,2265.6683540001336,7.0,51510.58122121802,207.8673745464424,10.0,10.0,2265.6683540001336,7.0,51510.58122121802,207.8673745464424,10.0,10.0,2265.6683540001336,7.0,51510.58122121802,0.0,3.0,3.0,3.0
4,C20,SKU67,1,366.0,0.0,0.0,33.0,47.0,4027.9308562097503,7.0,918.7409787595561,292.66836138066174,7.0,8.0,977.6916888771227,4.0,51510.58122121802,292.66836138066174,7.0,8.0,977.6916888771227,4.0,51510.58122121802,292.66836138066174,7.0,8.0,977.6916888771227,4.0,51510.58122121802,-4.0,3.0,3.0,3.0
4,C5,SKU45,1,366.0,0.0,0.0,20.0,24.0,5639.011660927525,14.0,84.9143998867779,282.5937642851269,14.0,14.0,734.5028830427557,4.0,51510.58122121802,282.5937642851269,14.0,14.0,734.5028830427557,4.0,51510.58122121802,282.5937642851269,14.0,14.0,734.5028830427557,4.0,51510.58122121802,0.0,1.0,1.0,1.0
4,C30,SKU37,1,366.0,0.0,0.0,37.0,2.0,7582.486685623682,16.0,1508.251113094002,277.8749583938712,16.0,17.0,2265.6683540001336,7.0,51510.58122121802,277.8749583938712,16.0,17.0,2265.6683540001336,7.0,51510.58122121802,277.8749583938712,16.0,17.0,2265.6683540001336,7.0,51510.58122121802,-0.5,3.0,3.0,3.0
4,C24,SKU77,1,366.0,0.0,0.0,4.0,27.0,6482.437229931493,11.0,1611.006112445936,295.5966251150187,11.0,11.0,2393.9738484836303,9.0,51761.83414558787,295.5966251150187,11.0,11.0,2393.9738484836303,9.0,51761.83414558787,295.5966251150187,11.0,11.0,2393.9738484836303,9.0,51761.83414558787,-1.5,7.0,7.0,7.0
4,C22,SKU87,1,366.0,0.0,0.0,15.0,36.0,1134.9056839157172,7.0,799.1650959735703,324.8721837262511,7.0,9.0,1316.3294908770358,6.0,54811.36129953184,324.8721837262511,7.0,9.0,1316.3294908770358,6.0,54811.36129953184,324.8721837262511,7.0,9.0,1316.3294908770358,6.0,54811.36129953184,0.5,5.0,5.0,5.0
4,C48,SKU31,1,366.0,0.0,0.0,72.0,8.0,7843.518205143103,12.0,192.30142741867448,259.32204341430344,12.0,12.0,1069.8327282293096,4.0,54811.36129953184,259.32204341430344,12.0,12.0,1069.8327282293096,4.0,54811.36129953184,259.32204341430344,12.0,12.0,1069.8327282293096,4.0,54811.36129953184,0.5,3.0,3.0,3.0
4,C12,SKU30,1,366.0,0.0,0.0,14.0,46.0,9626.193257853896,12.0,849.0977455569325,309.25463490950943,12.0,12.0,1428.6579902620217,7.0,51761.83414558787,309.25463490950943,12.0,12.0,1428.6579902620217,7.0,51761.83414558787,309.25463490950943,12.0,12.0,1428.6579902620217,7.0,51761.83414558787,1.0,5.0,5.0,5.0
