TownID	CityID	StateID	CountryID	TownName	CityName	StateName	CountryName
3794	1121	106	1	Agada	Nembe	Bayelsa	Nigeria
3795	1121	106	1	Agrisaba	Nembe	Bayelsa	Nigeria
3796	1121	106	1	Akakumana	Nembe	Bayelsa	Nigeria
3797	1121	106	1	Allagaokiri	Nembe	Bayelsa	Nigeria
3798	1121	106	1	Amasara	Nembe	Bayelsa	Nigeria
3799	1121	106	1	Benkiri	Nembe	Bayelsa	Nigeria
3800	1121	106	1	Dorgu-Ewoama	Nembe	Bayelsa	Nigeria
3801	1121	106	1	Dumobi-Kumakiri	Nembe	Bayelsa	Nigeria
3802	1121	106	1	Ekpeikiri	Nembe	Bayelsa	Nigeria
3803	1121	106	1	Elemuama	Nembe	Bayelsa	Nigeria
3804	1121	106	1	Enyumuana	Nembe	Bayelsa	Nigeria
3805	1121	106	1	Etieme	Nembe	Bayelsa	Nigeria
3806	1121	106	1	Ewokiri	Nembe	Bayelsa	Nigeria
3807	1121	106	1	Fekorukiri	Nembe	Bayelsa	Nigeria
3808	1121	106	1	Igbeta-Ewoama	Nembe	Bayelsa	Nigeria
3809	1121	106	1	Ikensi	Nembe	Bayelsa	Nigeria
3810	1121	106	1	Isaiahkiri	Nembe	Bayelsa	Nigeria
3811	1121	106	1	Iseleogona	Nembe	Bayelsa	Nigeria
3812	1121	106	1	Iserekiri	Nembe	Bayelsa	Nigeria
3813	1121	106	1	Mini	Nembe	Bayelsa	Nigeria
3814	1121	106	1	Nembe	Nembe	Bayelsa	Nigeria
3815	1121	106	1	Obiama	Nembe	Bayelsa	Nigeria
3816	1121	106	1	Obiata	Nembe	Bayelsa	Nigeria
3817	1121	106	1	Odekiri	Nembe	Bayelsa	Nigeria
3818	1121	106	1	Okokokiri	Nembe	Bayelsa	Nigeria
3819	1121	106	1	Okoroba	Nembe	Bayelsa	Nigeria
3820	1121	106	1	Ologoma	Nembe	Bayelsa	Nigeria
3821	1121	106	1	Olusasiri	Nembe	Bayelsa	Nigeria
3822	1121	106	1	Oromabiri	Nembe	Bayelsa	Nigeria
3823	1121	106	1	Otumakiri	Nembe	Bayelsa	Nigeria
3824	1121	106	1	Sabatoru	Nembe	Bayelsa	Nigeria
3825	1121	106	1	Sangakubu	Nembe	Bayelsa	Nigeria
3826	1121	106	1	Shellkiri	Nembe	Bayelsa	Nigeria
3827	1121	106	1	Tengelkiri	Nembe	Bayelsa	Nigeria
3828	1121	106	1	Tengikokiri	Nembe	Bayelsa	Nigeria
3829	1121	106	1	Tombi	Nembe	Bayelsa	Nigeria
3830	1122	106	1	Abobir	Ogbia	Bayelsa	Nigeria
3831	1122	106	1	Akolomani	Ogbia	Bayelsa	Nigeria
3832	1122	106	1	Amorokeni	Ogbia	Bayelsa	Nigeria
3833	1122	106	1	Amuruto	Ogbia	Bayelsa	Nigeria
3834	1122	106	1	Anyama	Ogbia	Bayelsa	Nigeria
3835	1122	106	1	Egeleama	Ogbia	Bayelsa	Nigeria
3836	1122	106	1	Elebele	Ogbia	Bayelsa	Nigeria
3837	1122	106	1	Emadike	Ogbia	Bayelsa	Nigeria
3838	1122	106	1	Emago	Ogbia	Bayelsa	Nigeria
3839	1122	106	1	Emakalakala	Ogbia	Bayelsa	Nigeria
3840	1122	106	1	Emegai	Ogbia	Bayelsa	Nigeria
3841	1122	106	1	Epebu	Ogbia	Bayelsa	Nigeria
3842	1122	106	1	Ewama	Ogbia	Bayelsa	Nigeria
3843	1122	106	1	Ewoi	Ogbia	Bayelsa	Nigeria
3844	1122	106	1	Igbo	Ogbia	Bayelsa	Nigeria
3845	1122	106	1	Imiringi	Ogbia	Bayelsa	Nigeria
3846	1122	106	1	Iyakiri	Ogbia	Bayelsa	Nigeria
3847	1122	106	1	Kolo	Ogbia	Bayelsa	Nigeria
3848	1122	106	1	Obakilolo	Ogbia	Bayelsa	Nigeria
3849	1122	106	1	Obelebiri	Ogbia	Bayelsa	Nigeria
3850	1122	106	1	Obuaba	Ogbia	Bayelsa	Nigeria
3851	1122	106	1	Ogbia	Ogbia	Bayelsa	Nigeria
3852	1122	106	1	Ogboama	Ogbia	Bayelsa	Nigeria
3853	1122	106	1	Ogireyankiri	Ogbia	Bayelsa	Nigeria
3854	1122	106	1	Okiki	Ogbia	Bayelsa	Nigeria
3855	1122	106	1	Okodi	Ogbia	Bayelsa	Nigeria
3856	1122	106	1	Olobiri	Ogbia	Bayelsa	Nigeria
3857	1122	106	1	Ologi	Ogbia	Bayelsa	Nigeria
3858	1122	106	1	Ologoghe	Ogbia	Bayelsa	Nigeria
3859	1122	106	1	Oluaganagu	Ogbia	Bayelsa	Nigeria
3860	1122	106	1	Onuebum	Ogbia	Bayelsa	Nigeria
3861	1122	106	1	Opume	Ogbia	Bayelsa	Nigeria
3862	1122	106	1	Oruma	Ogbia	Bayelsa	Nigeria
3863	1122	106	1	Otegila	Ogbia	Bayelsa	Nigeria
3864	1122	106	1	Otegwe	Ogbia	Bayelsa	Nigeria
3865	1122	106	1	Otuabagi	Ogbia	Bayelsa	Nigeria
3866	1122	106	1	Otuabai 1	Ogbia	Bayelsa	Nigeria
3867	1122	106	1	Otuabula 1	Ogbia	Bayelsa	Nigeria
3868	1122	106	1	Otuabula 11	Ogbia	Bayelsa	Nigeria
3869	1122	106	1	Otuaganagu	Ogbia	Bayelsa	Nigeria
3870	1122	106	1	Otuakeme	Ogbia	Bayelsa	Nigeria
3871	1122	106	1	Otuedu	Ogbia	Bayelsa	Nigeria
3872	1122	106	1	Otuegwe	Ogbia	Bayelsa	Nigeria
3873	1122	106	1	Otuekpein	Ogbia	Bayelsa	Nigeria
3874	1122	106	1	Otuogidi	Ogbia	Bayelsa	Nigeria
3875	1122	106	1	Otuogori	Ogbia	Bayelsa	Nigeria
3876	1122	106	1	Otuokpoti	Ogbia	Bayelsa	Nigeria
3877	1122	106	1	Qutar	Ogbia	Bayelsa	Nigeria
3878	1122	106	1	Sagatama	Ogbia	Bayelsa	Nigeria
3879	1122	106	1	Sobo Camp	Ogbia	Bayelsa	Nigeria
3880	1122	106	1	Warbugoama	Ogbia	Bayelsa	Nigeria
3881	1123	106	1	Abuku	Sagbama	Bayelsa	Nigeria
3882	1123	106	1	Adagbabiri	Sagbama	Bayelsa	Nigeria
3883	1123	106	1	Agbere	Sagbama	Bayelsa	Nigeria
3884	1123	106	1	Agoro	Sagbama	Bayelsa	Nigeria
3885	1123	106	1	Agorogbene	Sagbama	Bayelsa	Nigeria
3886	1123	106	1	Akeddei	Sagbama	Bayelsa	Nigeria
3887	1123	106	1	Angalabiri	Sagbama	Bayelsa	Nigeria
3888	1123	106	1	Anibeze	Sagbama	Bayelsa	Nigeria
3889	1123	106	1	Asamabiri	Sagbama	Bayelsa	Nigeria
3890	1123	106	1	Bolou-Olrua	Sagbama	Bayelsa	Nigeria
3891	1123	106	1	Dagnnama	Sagbama	Bayelsa	Nigeria
3892	1123	106	1	Ebendebiri	Sagbama	Bayelsa	Nigeria
3893	1123	106	1	Egbepulougbene	Sagbama	Bayelsa	Nigeria
3894	1123	106	1	Ekperiware	Sagbama	Bayelsa	Nigeria
3895	1123	106	1	Elemebiri	Sagbama	Bayelsa	Nigeria
3896	1123	106	1	Igoni	Sagbama	Bayelsa	Nigeria
3897	1123	106	1	Ikpidiama	Sagbama	Bayelsa	Nigeria
3898	1123	106	1	Kanan	Sagbama	Bayelsa	Nigeria
3899	1123	106	1	Odoni	Sagbama	Bayelsa	Nigeria
3900	1123	106	1	Ofoni	Sagbama	Bayelsa	Nigeria
3901	1123	106	1	Ogobiri	Sagbama	Bayelsa	Nigeria
3902	1123	106	1	Ogobokiriama	Sagbama	Bayelsa	Nigeria
3903	1123	106	1	Ogoni	Sagbama	Bayelsa	Nigeria
3904	1123	106	1	Okumbiri	Sagbama	Bayelsa	Nigeria
3905	1123	106	1	Osibiri	Sagbama	Bayelsa	Nigeria
3906	1123	106	1	Osssiama	Sagbama	Bayelsa	Nigeria
3907	1123	106	1	Sagbama	Sagbama	Bayelsa	Nigeria
3908	1123	106	1	Toru-Angiama	Sagbama	Bayelsa	Nigeria
3909	1123	106	1	Toru-Ebeni	Sagbama	Bayelsa	Nigeria
3910	1123	106	1	Trofani	Sagbama	Bayelsa	Nigeria
3911	1123	106	1	Tungbabiri	Sagbama	Bayelsa	Nigeria
3912	1123	106	1	Tungbo	Sagbama	Bayelsa	Nigeria
3913	1124	106	1	Abagbene	Southern Ijaw	Bayelsa	Nigeria
3914	1124	106	1	Abolgbene	Southern Ijaw	Bayelsa	Nigeria
3915	1124	106	1	Agidigbere	Southern Ijaw	Bayelsa	Nigeria
3916	1124	106	1	Aguobiri	Southern Ijaw	Bayelsa	Nigeria
3917	1124	106	1	Akaragbene	Southern Ijaw	Bayelsa	Nigeria
3918	1124	106	1	Akpobeleiowei	Southern Ijaw	Bayelsa	Nigeria
3919	1124	106	1	Alagbene	Southern Ijaw	Bayelsa	Nigeria
3920	1124	106	1	Aleegbene	Southern Ijaw	Bayelsa	Nigeria
3921	1124	106	1	Alisogbene	Southern Ijaw	Bayelsa	Nigeria
3922	1124	106	1	Amassoma	Southern Ijaw	Bayelsa	Nigeria
3923	1124	106	1	Amataugbene	Southern Ijaw	Bayelsa	Nigeria
3924	1124	106	1	Angiama	Southern Ijaw	Bayelsa	Nigeria
3925	1124	106	1	Angiama-Gbene	Southern Ijaw	Bayelsa	Nigeria
3926	1124	106	1	Apoi	Southern Ijaw	Bayelsa	Nigeria
3927	1124	106	1	Arikaripo	Southern Ijaw	Bayelsa	Nigeria
3928	1124	106	1	Ayama	Southern Ijaw	Bayelsa	Nigeria
3929	1124	106	1	Ayougbene	Southern Ijaw	Bayelsa	Nigeria
3930	1124	106	1	Aziama	Southern Ijaw	Bayelsa	Nigeria
3931	1124	106	1	Azuzuama	Southern Ijaw	Bayelsa	Nigeria
3932	1124	106	1	Babatonogbene	Southern Ijaw	Bayelsa	Nigeria
3933	1124	106	1	Baberegbene	Southern Ijaw	Bayelsa	Nigeria
3934	1124	106	1	Bayentorugbene	Southern Ijaw	Bayelsa	Nigeria
3935	1124	106	1	Betterland	Southern Ijaw	Bayelsa	Nigeria
3936	1124	106	1	Biabugbene	Southern Ijaw	Bayelsa	Nigeria
3937	1124	106	1	Biagbogbene	Southern Ijaw	Bayelsa	Nigeria
3938	1124	106	1	Bikirubogbene	Southern Ijaw	Bayelsa	Nigeria
3939	1124	106	1	Birieigbene	Southern Ijaw	Bayelsa	Nigeria
3940	1124	106	1	Birisyegbene	Southern Ijaw	Bayelsa	Nigeria
3941	1124	106	1	Bitou	Southern Ijaw	Bayelsa	Nigeria
3942	1124	106	1	Bokomgbene	Southern Ijaw	Bayelsa	Nigeria
3943	1124	106	1	Bolongbene	Southern Ijaw	Bayelsa	Nigeria
3944	1124	106	1	Boma	Southern Ijaw	Bayelsa	Nigeria
3945	1124	106	1	Buragbene	Southern Ijaw	Bayelsa	Nigeria
3946	1124	106	1	Burukububo	Southern Ijaw	Bayelsa	Nigeria
3947	1124	106	1	Climonbene	Southern Ijaw	Bayelsa	Nigeria
3948	1124	106	1	Consingbere	Southern Ijaw	Bayelsa	Nigeria
3949	1124	106	1	Diebu	Southern Ijaw	Bayelsa	Nigeria
3950	1124	106	1	Diogbegbene	Southern Ijaw	Bayelsa	Nigeria
3951	1124	106	1	Donkerogbene	Southern Ijaw	Bayelsa	Nigeria
3952	1124	106	1	Douglasgbene	Southern Ijaw	Bayelsa	Nigeria
3953	1124	106	1	Dubagbene	Southern Ijaw	Bayelsa	Nigeria
3954	1124	106	1	Ebatimogbene	Southern Ijaw	Bayelsa	Nigeria
3955	1124	106	1	Ebidargbene	Southern Ijaw	Bayelsa	Nigeria
3956	1124	106	1	Eduregbene	Southern Ijaw	Bayelsa	Nigeria
3957	1124	106	1	Egarebeni	Southern Ijaw	Bayelsa	Nigeria
3958	1124	106	1	Egberime 1	Southern Ijaw	Bayelsa	Nigeria
3959	1124	106	1	Egberime 11	Southern Ijaw	Bayelsa	Nigeria
3960	1124	106	1	Ekeni	Southern Ijaw	Bayelsa	Nigeria
3961	1124	106	1	Ekeogbene	Southern Ijaw	Bayelsa	Nigeria
3962	1124	106	1	Ekinigbene	Southern Ijaw	Bayelsa	Nigeria
3963	1124	106	1	Ekowe	Southern Ijaw	Bayelsa	Nigeria
3964	1124	106	1	Emete	Southern Ijaw	Bayelsa	Nigeria
3965	1124	106	1	Eniwari	Southern Ijaw	Bayelsa	Nigeria
3966	1124	106	1	Erebugbene	Southern Ijaw	Bayelsa	Nigeria
3967	1124	106	1	Erefumakomogbene	Southern Ijaw	Bayelsa	Nigeria
3968	1124	106	1	Etemere	Southern Ijaw	Bayelsa	Nigeria
3969	1124	106	1	Ezetu	Southern Ijaw	Bayelsa	Nigeria
3970	1124	106	1	Fiesigbene	Southern Ijaw	Bayelsa	Nigeria
3971	1124	106	1	Foinbiri	Southern Ijaw	Bayelsa	Nigeria
3972	1124	106	1	Foniweitoro	Southern Ijaw	Bayelsa	Nigeria
3973	1124	106	1	Fungbene	Southern Ijaw	Bayelsa	Nigeria
3974	1124	106	1	Furopa	Southern Ijaw	Bayelsa	Nigeria
3975	1124	106	1	Gbaran	Southern Ijaw	Bayelsa	Nigeria
3976	1124	106	1	Gboloketise	Southern Ijaw	Bayelsa	Nigeria
3977	1124	106	1	Glologbene	Southern Ijaw	Bayelsa	Nigeria
3978	1124	106	1	Guaregbene	Southern Ijaw	Bayelsa	Nigeria
3979	1124	106	1	Hewigbene	Southern Ijaw	Bayelsa	Nigeria
3980	1124	106	1	Hittargbene	Southern Ijaw	Bayelsa	Nigeria
3981	1124	106	1	Hopin Point	Southern Ijaw	Bayelsa	Nigeria
3982	1124	106	1	Ibikologbene	Southern Ijaw	Bayelsa	Nigeria
3983	1124	106	1	Idebugbene	Southern Ijaw	Bayelsa	Nigeria
3984	1124	106	1	Igbomatoru	Southern Ijaw	Bayelsa	Nigeria
3985	1124	106	1	Ikebiri	Southern Ijaw	Bayelsa	Nigeria
3986	1124	106	1	Ikeingbabiri	Southern Ijaw	Bayelsa	Nigeria
3987	1124	106	1	Ikiambiri	Southern Ijaw	Bayelsa	Nigeria
3988	1124	106	1	Ikoromogbene	Southern Ijaw	Bayelsa	Nigeria
3989	1124	106	1	Ikpirigbene	Southern Ijaw	Bayelsa	Nigeria
3990	1124	106	1	Isaihgbene	Southern Ijaw	Bayelsa	Nigeria
3991	1124	106	1	Izonagbene	Southern Ijaw	Bayelsa	Nigeria
3992	1124	106	1	Jermaih-Gbene	Southern Ijaw	Bayelsa	Nigeria
3993	1124	106	1	Kalarogbene	Southern Ijaw	Bayelsa	Nigeria
3994	1124	106	1	Kalawarigbene	Southern Ijaw	Bayelsa	Nigeria
3995	1124	106	1	Kamboira Boria	Southern Ijaw	Bayelsa	Nigeria
3996	1124	106	1	Kasoma	Southern Ijaw	Bayelsa	Nigeria
3997	1124	106	1	Kemeligbene	Southern Ijaw	Bayelsa	Nigeria
3998	1124	106	1	Keregbene	Southern Ijaw	Bayelsa	Nigeria
3999	1124	106	1	Kogbene	Southern Ijaw	Bayelsa	Nigeria
4000	1124	106	1	Kokologbene	Southern Ijaw	Bayelsa	Nigeria
4001	1124	106	1	Koluama	Southern Ijaw	Bayelsa	Nigeria
4002	1124	106	1	Komobiama	Southern Ijaw	Bayelsa	Nigeria
4003	1124	106	1	Komoforagbene	Southern Ijaw	Bayelsa	Nigeria
4004	1124	106	1	Korokorsei	Southern Ijaw	Bayelsa	Nigeria
4005	1124	106	1	Korumogbene	Southern Ijaw	Bayelsa	Nigeria
4006	1124	106	1	Kugbogbene	Southern Ijaw	Bayelsa	Nigeria
4007	1124	106	1	Laisukugbene	Southern Ijaw	Bayelsa	Nigeria
4008	1124	106	1	Lalgbene	Southern Ijaw	Bayelsa	Nigeria
4009	1124	106	1	Lasofa	Southern Ijaw	Bayelsa	Nigeria
4010	1124	106	1	Livergbene	Southern Ijaw	Bayelsa	Nigeria
4011	1124	106	1	Lobia	Southern Ijaw	Bayelsa	Nigeria
4012	1124	106	1	Lofamagbene	Southern Ijaw	Bayelsa	Nigeria
4013	1124	106	1	Loinbirikibi	Southern Ijaw	Bayelsa	Nigeria
4014	1124	106	1	Luckygbene	Southern Ijaw	Bayelsa	Nigeria
4015	1124	106	1	Luduon	Southern Ijaw	Bayelsa	Nigeria
4016	1124	106	1	Magbogbene	Southern Ijaw	Bayelsa	Nigeria
4017	1124	106	1	Nengigbene	Southern Ijaw	Bayelsa	Nigeria
4018	1124	106	1	Ngakoro	Southern Ijaw	Bayelsa	Nigeria
4019	1124	106	1	Ngukuiagbene	Southern Ijaw	Bayelsa	Nigeria
4020	1124	106	1	Nicholas-Gbene	Southern Ijaw	Bayelsa	Nigeria
4021	1124	106	1	North Point	Southern Ijaw	Bayelsa	Nigeria
4022	1124	106	1	Nyuseyegbene	Southern Ijaw	Bayelsa	Nigeria
4023	1124	106	1	Obomikorogbene	Southern Ijaw	Bayelsa	Nigeria
4024	1124	106	1	Odeigbene	Southern Ijaw	Bayelsa	Nigeria
4025	1124	106	1	Ofmiegbene	Southern Ijaw	Bayelsa	Nigeria
4026	1124	106	1	Ofogbene	Southern Ijaw	Bayelsa	Nigeria
4027	1124	106	1	Ogbogbene	Southern Ijaw	Bayelsa	Nigeria
4028	1124	106	1	Ogbogero	Southern Ijaw	Bayelsa	Nigeria
4029	1124	106	1	Ogboidigbene	Southern Ijaw	Bayelsa	Nigeria
4030	1124	106	1	Ogilagbene	Southern Ijaw	Bayelsa	Nigeria
4031	1124	106	1	Ogodikoro	Southern Ijaw	Bayelsa	Nigeria
4032	1124	106	1	Ogolangorugbene	Southern Ijaw	Bayelsa	Nigeria
4033	1124	106	1	Ogoubiri	Southern Ijaw	Bayelsa	Nigeria
4034	1124	106	1	Ohugbabiri	Southern Ijaw	Bayelsa	Nigeria
4035	1124	106	1	Okigbene	Southern Ijaw	Bayelsa	Nigeria
4036	1124	106	1	Okoboudob	Southern Ijaw	Bayelsa	Nigeria
4037	1124	106	1	Okpofuwari	Southern Ijaw	Bayelsa	Nigeria
4038	1124	106	1	Okpolububo	Southern Ijaw	Bayelsa	Nigeria
4039	1124	106	1	Olobia	Southern Ijaw	Bayelsa	Nigeria
4040	1124	106	1	Olobobene	Southern Ijaw	Bayelsa	Nigeria
4041	1124	106	1	Olodi	Southern Ijaw	Bayelsa	Nigeria
4042	1124	106	1	Oloogbene	Southern Ijaw	Bayelsa	Nigeria
4043	1124	106	1	Olugbogbene	Southern Ijaw	Bayelsa	Nigeria
4044	1124	106	1	Ondewari	Southern Ijaw	Bayelsa	Nigeria
4045	1124	106	1	Onyoma	Southern Ijaw	Bayelsa	Nigeria
4046	1124	106	1	Oporogbene	Southern Ijaw	Bayelsa	Nigeria
4047	1124	106	1	Oporoma	Southern Ijaw	Bayelsa	Nigeria
4048	1124	106	1	Opuama	Southern Ijaw	Bayelsa	Nigeria
4049	1124	106	1	Orikowe	Southern Ijaw	Bayelsa	Nigeria
4050	1124	106	1	Osiama	Southern Ijaw	Bayelsa	Nigeria
4051	1124	106	1	Osugbene	Southern Ijaw	Bayelsa	Nigeria
4052	1124	106	1	Otuan	Southern Ijaw	Bayelsa	Nigeria
4053	1124	106	1	Oweikorogba	Southern Ijaw	Bayelsa	Nigeria
4054	1124	106	1	Oyeregbene	Southern Ijaw	Bayelsa	Nigeria
4055	1124	106	1	Ozezebiri	Southern Ijaw	Bayelsa	Nigeria
4056	1124	106	1	Paratubo	Southern Ijaw	Bayelsa	Nigeria
4057	1124	106	1	Pepegbene	Southern Ijaw	Bayelsa	Nigeria
4058	1124	106	1	Pepelegbene	Southern Ijaw	Bayelsa	Nigeria
4059	1124	106	1	Peremabiri	Southern Ijaw	Bayelsa	Nigeria
4060	1124	106	1	Peresisofogbene	Southern Ijaw	Bayelsa	Nigeria
4061	1124	106	1	Petugbene	Southern Ijaw	Bayelsa	Nigeria
4062	1124	106	1	Piebolegbene	Southern Ijaw	Bayelsa	Nigeria
4063	1124	106	1	Pisegbene	Southern Ijaw	Bayelsa	Nigeria
4064	1124	106	1	Polobugo	Southern Ijaw	Bayelsa	Nigeria
4065	1124	106	1	Port-Harcourt-Gbene	Southern Ijaw	Bayelsa	Nigeria
4066	1124	106	1	Rituagbene Saugagbene	Southern Ijaw	Bayelsa	Nigeria
4067	1124	106	1	Saberugbene	Southern Ijaw	Bayelsa	Nigeria
4068	1124	106	1	Segpe	Southern Ijaw	Bayelsa	Nigeria
4069	1124	106	1	Sibiri	Southern Ijaw	Bayelsa	Nigeria
4070	1124	106	1	Sonamadingbene	Southern Ijaw	Bayelsa	Nigeria
4071	1124	106	1	Sonotubogbene	Southern Ijaw	Bayelsa	Nigeria
4072	1124	106	1	Sundaugbene	Southern Ijaw	Bayelsa	Nigeria
4073	1124	106	1	Sungbene	Southern Ijaw	Bayelsa	Nigeria
4074	1124	106	1	Tacadosgene	Southern Ijaw	Bayelsa	Nigeria
4075	1124	106	1	Talegbene	Southern Ijaw	Bayelsa	Nigeria
4076	1124	106	1	Tangagae	Southern Ijaw	Bayelsa	Nigeria
4077	1124	106	1	Tebitubufor	Southern Ijaw	Bayelsa	Nigeria
4078	1124	106	1	Teibidaba	Southern Ijaw	Bayelsa	Nigeria
4079	1124	106	1	Tipama	Southern Ijaw	Bayelsa	Nigeria
4080	1124	106	1	Tofiagbene	Southern Ijaw	Bayelsa	Nigeria
4081	1124	106	1	Tologbene	Southern Ijaw	Bayelsa	Nigeria
4082	1124	106	1	Tomgbene	Southern Ijaw	Bayelsa	Nigeria
4083	1124	106	1	Tuimpeigbene	Southern Ijaw	Bayelsa	Nigeria
4084	1124	106	1	Ukptatube	Southern Ijaw	Bayelsa	Nigeria
4085	1124	106	1	Ukubie	Southern Ijaw	Bayelsa	Nigeria
4086	1124	106	1	Waribugo-Gbene	Southern Ijaw	Bayelsa	Nigeria
4087	1124	106	1	Watchmangbene	Southern Ijaw	Bayelsa	Nigeria
4088	1124	106	1	Yedogbene	Southern Ijaw	Bayelsa	Nigeria
4089	1125	106	1	Abasere	Yenagoa	Bayelsa	Nigeria
4090	1125	106	1	Agbia	Yenagoa	Bayelsa	Nigeria
4091	1125	106	1	Agbobiri	Yenagoa	Bayelsa	Nigeria
4092	1125	106	1	Agorogbene	Yenagoa	Bayelsa	Nigeria
4093	1125	106	1	Agudama	Yenagoa	Bayelsa	Nigeria
4094	1125	106	1	Agudama-Epie	Yenagoa	Bayelsa	Nigeria
4095	1125	106	1	Akada	Yenagoa	Bayelsa	Nigeria
4096	1125	106	1	Akpide	Yenagoa	Bayelsa	Nigeria
4097	1125	106	1	Akunomi	Yenagoa	Bayelsa	Nigeria
4098	1125	106	1	Amarata	Yenagoa	Bayelsa	Nigeria
4099	1125	106	1	Amasso	Yenagoa	Bayelsa	Nigeria
4100	1125	106	1	Anyamabele	Yenagoa	Bayelsa	Nigeria
4101	1125	106	1	Atissa	Yenagoa	Bayelsa	Nigeria
4102	1125	106	1	Azikoro	Yenagoa	Bayelsa	Nigeria
4103	1125	106	1	Bebelibiri	Yenagoa	Bayelsa	Nigeria
4104	1125	106	1	Betaland	Yenagoa	Bayelsa	Nigeria
4105	1125	106	1	Biogbolo	Yenagoa	Bayelsa	Nigeria
4106	1125	106	1	Biseni	Yenagoa	Bayelsa	Nigeria
4107	1125	106	1	Bumodi	Yenagoa	Bayelsa	Nigeria
4108	1125	106	1	Ede-Pie	Yenagoa	Bayelsa	Nigeria
4109	1125	106	1	Egbebiri	Yenagoa	Bayelsa	Nigeria
4110	1125	106	1	Ekeki	Yenagoa	Bayelsa	Nigeria
4111	1125	106	1	Ekpetiama	Yenagoa	Bayelsa	Nigeria
4112	1125	106	1	Emblama	Yenagoa	Bayelsa	Nigeria
4113	1125	106	1	Epie	Yenagoa	Bayelsa	Nigeria
4114	1125	106	1	Fangbe	Yenagoa	Bayelsa	Nigeria
4115	1125	106	1	Freetown	Yenagoa	Bayelsa	Nigeria
4116	1125	106	1	Gbarain	Yenagoa	Bayelsa	Nigeria
4117	1125	106	1	Gbaramtoru	Yenagoa	Bayelsa	Nigeria
4118	1125	106	1	Ibia	Yenagoa	Bayelsa	Nigeria
4119	1125	106	1	Igbogene	Yenagoa	Bayelsa	Nigeria
4120	1125	106	1	Ikarama	Yenagoa	Bayelsa	Nigeria
4121	1125	106	1	Ikibiri	Yenagoa	Bayelsa	Nigeria
4122	1125	106	1	Ikolo	Yenagoa	Bayelsa	Nigeria
4123	1125	106	1	Jackbiri	Yenagoa	Bayelsa	Nigeria
4124	1125	106	1	Kaiama	Yenagoa	Bayelsa	Nigeria
4125	1125	106	1	Kalaba	Yenagoa	Bayelsa	Nigeria
4126	1125	106	1	Karama	Yenagoa	Bayelsa	Nigeria
4127	1125	106	1	Korama	Yenagoa	Bayelsa	Nigeria
4128	1125	106	1	Kpansia	Yenagoa	Bayelsa	Nigeria
4129	1125	106	1	Nyanbiri	Yenagoa	Bayelsa	Nigeria
4130	1125	106	1	Obungha	Yenagoa	Bayelsa	Nigeria
4131	1125	106	1	Ogbolomo	Yenagoa	Bayelsa	Nigeria
4132	1125	106	1	Ogoniforu	Yenagoa	Bayelsa	Nigeria
4133	1125	106	1	Ogu	Yenagoa	Bayelsa	Nigeria
4134	1125	106	1	Ojogbolo	Yenagoa	Bayelsa	Nigeria
4135	1125	106	1	Okolobiri	Yenagoa	Bayelsa	Nigeria
4136	1125	106	1	Okorodia	Yenagoa	Bayelsa	Nigeria
4137	1125	106	1	Okotiama	Yenagoa	Bayelsa	Nigeria
4138	1125	106	1	Okutukutu	Yenagoa	Bayelsa	Nigeria
4139	1125	106	1	Omom	Yenagoa	Bayelsa	Nigeria
4140	1125	106	1	Onura	Yenagoa	Bayelsa	Nigeria
4141	1125	106	1	Opolo	Yenagoa	Bayelsa	Nigeria
4142	1125	106	1	Ovelemini	Yenagoa	Bayelsa	Nigeria
4143	1125	106	1	Polaku	Yenagoa	Bayelsa	Nigeria
4144	1125	106	1	Tein	Yenagoa	Bayelsa	Nigeria
4145	1125	106	1	Tombia	Yenagoa	Bayelsa	Nigeria
4146	1125	106	1	Tuburu	Yenagoa	Bayelsa	Nigeria
4147	1125	106	1	Yenegwe	Yenagoa	Bayelsa	Nigeria
4148	1125	106	1	Yeniozue-Epie	Yenagoa	Bayelsa	Nigeria
4149	1125	106	1	Zarama	Yenagoa	Bayelsa	Nigeria
4150	1125	106	1	Zarama Epie	Yenagoa	Bayelsa	Nigeria
4151	1233	113	1	Dangbala	Akoko Edo	Edo	Nigeria
4152	1233	113	1	Ibillo	Akoko Edo	Edo	Nigeria
4153	1233	113	1	Enwanna	Akoko Edo	Edo	Nigeria
4154	1233	113	1	Igarra	Akoko Edo	Edo	Nigeria
4155	1233	113	1	Imoga	Akoko Edo	Edo	Nigeria
4156	1233	113	1	Lampese	Akoko Edo	Edo	Nigeria
4157	1233	113	1	Ogbe	Akoko Edo	Edo	Nigeria
4158	1233	113	1	Ojirami	Akoko Edo	Edo	Nigeria
4159	1233	113	1	Ososo	Akoko Edo	Edo	Nigeria
4160	1235	113	1	Egor	Egor	Edo	Nigeria
4161	1235	113	1	Evbareke	Egor	Edo	Nigeria
4162	1235	113	1	Ogida	Egor	Edo	Nigeria
4163	1235	113	1	Okhoro	Egor	Edo	Nigeria
4164	1235	113	1	Oliha	Egor	Edo	Nigeria
4165	1235	113	1	Otubu	Egor	Edo	Nigeria
4166	1235	113	1	Ugbowo	Egor	Edo	Nigeria
4167	1235	113	1	Use	Egor	Edo	Nigeria
4168	1235	113	1	Uselu	Egor	Edo	Nigeria
4169	1235	113	1	Uwelu	Egor	Edo	Nigeria
4170	1236	113	1	Ewu	Esan Central	Edo	Nigeria
