Week,CustomerID,SKUID,OrderValue,TransactionDate
3,C20,SKU76,244.56009108760804,2025-01-15
3,C25,SKU95,449.82675996390583,2025-01-15
3,C9,SKU84,413.1759581197116,2025-01-15
3,C36,SKU54,467.94257782953423,2025-01-15
3,C9,SKU42,298.12467192698796,2025-01-15
3,C21,SKU7,371.74313937278987,2025-01-15
3,C18,SKU64,128.46520767768237,2025-01-15
3,C29,SKU75,157.21516762596897,2025-01-15
3,C18,SKU16,409.1255128604728,2025-01-15
3,C12,SKU41,99.05283064593569,2025-01-15
3,C10,SKU75,24.753129418538844,2025-01-15
3,C2,SKU34,354.87325008678977,2025-01-15
3,C44,SKU74,232.57817340982947,2025-01-15
3,C26,SKU11,85.02271607156989,2025-01-15
3,C1,SKU15,412.86760409232045,2025-01-15
3,C47,SKU64,336.2914459648905,2025-01-15
3,C16,SKU86,111.34454524738464,2025-01-15
3,C49,SKU69,414.2347572409423,2025-01-15
3,C5,SKU40,286.6076503197216,2025-01-15
3,C46,SKU7,288.64630829846203,2025-01-15
3,C20,SKU15,64.11754584933718,2025-01-15
3,C7,SKU34,19.549392536079324,2025-01-15
3,C47,SKU81,64.73733319610339,2025-01-15
3,C10,SKU80,249.89216768036513,2025-01-15
3,C38,SKU81,167.14152784330034,2025-01-15
3,C21,SKU91,394.1802794856398,2025-01-15
3,C50,SKU10,63.43530448672551,2025-01-15
3,C29,SKU20,68.24791566470782,2025-01-15
3,C37,SKU74,431.3676529662021,2025-01-15
3,C3,SKU32,37.24175194321707,2025-01-15
3,C41,SKU76,49.01768741051191,2025-01-15
3,C26,SKU52,91.78388999458008,2025-01-15
3,C19,SKU80,375.0369994474725,2025-01-15
3,C38,SKU42,259.7388386812907,2025-01-15
3,C28,SKU88,30.021317074927516,2025-01-15
3,C31,SKU46,465.7722330588668,2025-01-15
3,C19,SKU3,95.47328062791388,2025-01-15
3,C1,SKU82,348.83841602707383,2025-01-15
3,C21,SKU44,171.24175022760815,2025-01-15
3,C1,SKU39,245.2298283236313,2025-01-15
3,C30,SKU94,300.09818033480246,2025-01-15
4,C43,SKU24,80.07832535681433,2025-01-22
4,C41,SKU86,21.49290834759138,2025-01-22
4,C24,SKU53,442.28924590636115,2025-01-22
4,C27,SKU64,333.30515264599654,2025-01-22
4,C17,SKU11,96.37295420524698,2025-01-22
4,C50,SKU24,382.83654053811597,2025-01-22
4,C7,SKU60,268.5731583296292,2025-01-22
4,C5,SKU70,240.22200533121764,2025-01-22
4,C38,SKU71,148.3422673127423,2025-01-22
4,C24,SKU89,13.385597802617653,2025-01-22
4,C42,SKU20,37.22423585516525,2025-01-22
4,C25,SKU12,495.309801898597,2025-01-22
4,C50,SKU16,27.520254170316253,2025-01-22
4,C46,SKU65,490.50810271271087,2025-01-22
4,C24,SKU83,114.68853925885259,2025-01-22
4,C37,SKU20,254.11000155287,2025-01-22
4,C49,SKU30,320.58070374425836,2025-01-22
4,C5,SKU98,311.12913138200753,2025-01-22
4,C40,SKU21,293.13674614312816,2025-01-22
4,C2,SKU9,388.81388709408645,2025-01-22
4,C10,SKU56,21.02235918716954,2025-01-22
4,C7,SKU39,356.0681023239579,2025-01-22
4,C46,SKU14,56.93312139654445,2025-01-22
4,C44,SKU96,427.30815106492446,2025-01-22
4,C11,SKU39,255.7854067362334,2025-01-22
4,C4,SKU56,211.21902809520253,2025-01-22
4,C18,SKU39,425.2272686583621,2025-01-22
4,C27,SKU31,383.31222055504674,2025-01-22
4,C32,SKU63,420.7580177482736,2025-01-22
4,C36,SKU29,377.05635272690023,2025-01-22
4,C8,SKU29,114.09983330006787,2025-01-22
4,C26,SKU69,251.9001506958957,2025-01-22
4,C43,SKU62,130.86209008669326,2025-01-22
4,C24,SKU58,199.0063067338262,2025-01-22
4,C19,SKU80,374.94726222958195,2025-01-22
4,C45,SKU60,425.6797873170954,2025-01-22
4,C18,SKU47,123.59275899905434,2025-01-22
4,C42,SKU69,168.86124721872835,2025-01-22
4,C20,SKU17,30.745500026608273,2025-01-22
4,C20,SKU87,402.09378427651666,2025-01-22
4,C10,SKU79,397.69957744559457,2025-01-22
4,C41,SKU24,128.51733817300624,2025-01-22
4,C12,SKU89,284.1228139478933,2025-01-22
4,C39,SKU49,459.18850101078164,2025-01-22
4,C34,SKU53,214.59455911929174,2025-01-22
4,C14,SKU14,239.2885213301733,2025-01-22
4,C30,SKU69,335.64748876440865,2025-01-22
4,C16,SKU78,497.69235145490177,2025-01-22
4,C26,SKU2,316.28039706851456,2025-01-22
4,C12,SKU59,168.02893599859985,2025-01-22
4,C10,SKU34,491.50937073300446,2025-01-22
4,C32,SKU33,186.44290986341954,2025-01-22
4,C28,SKU13,295.3155911591151,2025-01-22
4,C46,SKU39,170.06151023316025,2025-01-22
4,C31,SKU30,310.6068690959317,2025-01-22
4,C47,SKU4,321.25034473567746,2025-01-22
4,C26,SKU29,114.42356924085058,2025-01-22
4,C12,SKU62,389.065344792443,2025-01-22
4,C5,SKU99,478.59978676320924,2025-01-22
4,C35,SKU59,318.68636950213534,2025-01-22
4,C26,SKU84,316.19917190988053,2025-01-22
4,C45,SKU76,366.019376796704,2025-01-22
4,C46,SKU66,360.272922503706,2025-01-22
4,C44,SKU54,49.26681893429418,2025-01-22
4,C4,SKU62,125.89891410700326,2025-01-22
4,C8,SKU45,293.48078478864295,2025-01-22
4,C38,SKU42,203.1462771393538,2025-01-22
4,C16,SKU62,172.1802318663076,2025-01-22
4,C44,SKU37,318.4726127226139,2025-01-22
4,C37,SKU81,83.32089523168594,2025-01-22
4,C30,SKU58,238.21992061163547,2025-01-22
4,C35,SKU61,221.7988525136967,2025-01-22
4,C50,SKU99,44.64724997430527,2025-01-22
4,C12,SKU41,52.02337969715493,2025-01-22
4,C46,SKU64,230.23706118918244,2025-01-22
4,C19,SKU25,224.1661199577622,2025-01-22
4,C24,SKU23,273.8192562348483,2025-01-22
4,C34,SKU28,197.45401942196807,2025-01-22
4,C36,SKU32,454.12602553327855,2025-01-22
4,C40,SKU85,332.1429479186293,2025-01-22
4,C30,SKU31,378.8252922030009,2025-01-22
4,C43,SKU8,462.51717631391654,2025-01-22
4,C8,SKU70,257.91422102080287,2025-01-22
4,C43,SKU63,339.50449035051605,2025-01-22
4,C14,SKU74,178.12202574086172,2025-01-22
4,C41,SKU9,265.1434303603422,2025-01-22
4,C19,SKU39,393.57614166428624,2025-01-22
4,C41,SKU78,120.17749623654458,2025-01-22
4,C26,SKU60,339.9018832490142,2025-01-22
4,C42,SKU71,46.40158762585729,2025-01-22
4,C33,SKU55,193.82670138604777,2025-01-22
4,C50,SKU56,215.79268920767058,2025-01-22
4,C29,SKU95,411.02890907487034,2025-01-22
4,C9,SKU10,11.027727747929255,2025-01-22
4,C32,SKU6,353.8453696335288,2025-01-22
4,C30,SKU51,245.986591622439,2025-01-22
4,C19,SKU34,139.61099620565534,2025-01-22
4,C29,SKU99,485.0757240979504,2025-01-22
4,C44,SKU51,225.0488675162352,2025-01-22
4,C22,SKU50,108.19823055112224,2025-01-22
4,C27,SKU30,143.16922467507425,2025-01-22
4,C47,SKU11,466.7219173435063,2025-01-22
4,C50,SKU13,457.0314398223149,2025-01-22
4,C45,SKU93,373.68573596109536,2025-01-22
4,C29,SKU4,26.118453451977857,2025-01-22
4,C38,SKU89,431.1553532176484,2025-01-22
4,C47,SKU44,194.34026939685697,2025-01-22
4,C7,SKU33,348.69936943597116,2025-01-22
4,C36,SKU93,132.73180171176202,2025-01-22
4,C44,SKU15,404.0012851264246,2025-01-22
4,C17,SKU46,322.00958553822767,2025-01-22
4,C33,SKU86,478.30571139407,2025-01-22
4,C24,SKU60,267.48732976739063,2025-01-22
4,C13,SKU18,245.80094125088235,2025-01-22
4,C12,SKU73,316.8272345011527,2025-01-22
4,C24,SKU59,337.5144854617793,2025-01-22
4,C41,SKU67,161.32898075566354,2025-01-22
4,C35,SKU84,423.6243860432861,2025-01-22
4,C7,SKU4,33.67991446744843,2025-01-22
4,C33,SKU50,336.23049359722427,2025-01-22
4,C17,SKU49,218.67309506778233,2025-01-22
4,C31,SKU24,411.075196936992,2025-01-22
4,C36,SKU6,420.4750179173543,2025-01-22
4,C47,SKU81,481.1184246027022,2025-01-22
4,C9,SKU50,273.6269921439032,2025-01-22
4,C5,SKU2,126.34734558913972,2025-01-22
4,C1,SKU47,433.71361560919354,2025-01-22
4,C20,SKU99,264.97561365462843,2025-01-22
4,C24,SKU60,322.642640018676,2025-01-22
4,C2,SKU48,175.22686778295835,2025-01-22
4,C34,SKU4,251.146976039985,2025-01-22
4,C20,SKU17,419.61496077223353,2025-01-22
4,C40,SKU25,375.38263199686753,2025-01-22
4,C8,SKU98,176.55026616794586,2025-01-22
4,C30,SKU56,54.37511600745865,2025-01-22
4,C36,SKU85,70.71115565092518,2025-01-22
4,C39,SKU95,491.8711908816221,2025-01-22
4,C3,SKU70,424.57849816606836,2025-01-22
4,C42,SKU74,143.1377663161179,2025-01-22
4,C42,SKU44,333.38629826804936,2025-01-22
4,C42,SKU51,184.32311961721354,2025-01-22
4,C20,SKU13,281.76854406730837,2025-01-22
4,C14,SKU86,357.1695255927672,2025-01-22
4,C40,SKU96,236.56454985049496,2025-01-22
4,C4,SKU14,476.4071531012893,2025-01-22
4,C29,SKU73,442.6475745850839,2025-01-22
4,C14,SKU90,187.95724589161748,2025-01-22
4,C4,SKU9,184.5877432327076,2025-01-22
4,C18,SKU66,420.6801586023531,2025-01-22
4,C11,SKU6,457.64147399552,2025-01-22
4,C20,SKU50,157.29337051919364,2025-01-22
4,C26,SKU56,463.6632143820991,2025-01-22
4,C33,SKU27,186.44687571584458,2025-01-22
4,C32,SKU38,438.34673824737257,2025-01-22
4,C36,SKU95,172.75915028934088,2025-01-22
4,C40,SKU36,34.732449637076726,2025-01-22
4,C4,SKU1,274.251503232142,2025-01-22
4,C2,SKU78,485.8863886096212,2025-01-22
4,C9,SKU87,225.80239032131368,2025-01-22
4,C46,SKU90,221.36483876391665,2025-01-22
4,C12,SKU39,194.9557402764759,2025-01-22
4,C50,SKU65,23.708545207707417,2025-01-22
4,C28,SKU5,374.0439590538587,2025-01-22
4,C18,SKU24,120.11466570447077,2025-01-22
4,C39,SKU38,76.08158553564422,2025-01-22
4,C48,SKU53,79.43825149227483,2025-01-22
4,C2,SKU87,112.08149763327081,2025-01-22
4,C49,SKU25,345.7493581319066,2025-01-22
4,C6,SKU5,109.55963570457696,2025-01-22
4,C47,SKU63,404.94087802558533,2025-01-22
4,C13,SKU13,496.07294008580067,2025-01-22
4,C38,SKU96,402.04254650878744,2025-01-22
4,C11,SKU90,377.5210242176296,2025-01-22
4,C44,SKU37,217.5853473072714,2025-01-22
4,C15,SKU25,321.57719688368337,2025-01-22
4,C43,SKU62,277.9375954755182,2025-01-22
4,C21,SKU71,24.73251951326963,2025-01-22
4,C7,SKU89,160.9334783075593,2025-01-22
4,C36,SKU80,368.2802967971135,2025-01-22
4,C34,SKU32,185.86120361723223,2025-01-22
4,C8,SKU77,451.8606264986831,2025-01-22
4,C15,SKU82,432.45681628328174,2025-01-22
4,C12,SKU68,241.9953537934194,2025-01-22
4,C38,SKU39,255.17477534279712,2025-01-22
4,C28,SKU77,261.00318473804407,2025-01-22
4,C14,SKU57,293.2841192033902,2025-01-22
4,C8,SKU22,229.9564223744603,2025-01-22
4,C42,SKU55,125.17978909190751,2025-01-22
4,C28,SKU28,410.38289537513674,2025-01-22
4,C34,SKU6,206.59167768877325,2025-01-22
4,C28,SKU39,253.28109040910454,2025-01-22
4,C48,SKU92,470.8210099068036,2025-01-22
4,C33,SKU47,230.43791172142713,2025-01-22
4,C22,SKU42,128.94377012173118,2025-01-22
4,C42,SKU50,435.7594690428299,2025-01-22
4,C3,SKU4,460.2005666265033,2025-01-22
4,C24,SKU64,45.23997716088743,2025-01-22
4,C2,SKU67,257.3937348565826,2025-01-22
4,C21,SKU65,311.89654245845117,2025-01-22
4,C38,SKU61,172.81885832428233,2025-01-22
5,C36,SKU10,108.4702542783168,2025-01-29
5,C15,SKU7,496.9888904841369,2025-01-29
5,C38,SKU90,389.1852289440905,2025-01-29
5,C42,SKU4,150.49304725297307,2025-01-29
5,C11,SKU36,471.2040880745928,2025-01-29
5,C21,SKU44,483.4412552300158,2025-01-29
5,C20,SKU60,359.86083580658334,2025-01-29
5,C39,SKU27,382.9690407074986,2025-01-29
5,C34,SKU90,442.64846976572704,2025-01-29
5,C23,SKU58,35.74322363998411,2025-01-29
5,C50,SKU97,311.6893398128549,2025-01-29
5,C11,SKU4,112.76095432880086,2025-01-29
5,C24,SKU57,271.04354048182694,2025-01-29
5,C14,SKU13,428.10730726809095,2025-01-29
5,C40,SKU64,348.3989210075112,2025-01-29
5,C39,SKU42,96.02503785784928,2025-01-29
5,C32,SKU49,151.69318407038824,2025-01-29
5,C31,SKU88,217.1034725480573,2025-01-29
5,C1,SKU65,83.21351388424866,2025-01-29
5,C17,SKU21,366.1890544701162,2025-01-29
5,C9,SKU100,386.241709004472,2025-01-29
5,C21,SKU37,342.34023782457473,2025-01-29
5,C8,SKU99,290.8163377927237,2025-01-29
5,C20,SKU96,300.37514135788774,2025-01-29
5,C35,SKU8,184.72245252421135,2025-01-29
5,C49,SKU91,368.8568970980052,2025-01-29
5,C12,SKU15,91.95534640071384,2025-01-29
5,C7,SKU93,168.2358165400809,2025-01-29
5,C33,SKU95,195.23584555124867,2025-01-29
5,C3,SKU17,447.15577671815686,2025-01-29
5,C40,SKU3,457.3347419050845,2025-01-29
5,C46,SKU24,364.4055363880644,2025-01-29
5,C7,SKU46,297.073849905306,2025-01-29
5,C15,SKU81,73.71926087765402,2025-01-29
5,C7,SKU5,312.5982935342666,2025-01-29
5,C28,SKU100,114.33576399450195,2025-01-29
5,C15,SKU1,133.90294173333325,2025-01-29
5,C16,SKU74,220.92563766019984,2025-01-29
5,C2,SKU50,11.559122152596306,2025-01-29
5,C3,SKU78,428.7004402972918,2025-01-29
5,C35,SKU8,287.8982573061997,2025-01-29
5,C13,SKU100,150.76857234381384,2025-01-29
5,C30,SKU53,358.00848186255286,2025-01-29
5,C13,SKU14,119.75316046707283,2025-01-29
5,C17,SKU94,82.48147005873453,2025-01-29
5,C25,SKU25,163.17943798435638,2025-01-29
5,C28,SKU83,180.46350439607863,2025-01-29
5,C8,SKU80,310.1259333662113,2025-01-29
5,C42,SKU24,310.9079441568469,2025-01-29
5,C36,SKU65,67.52959557283864,2025-01-29
5,C47,SKU49,48.84134897162244,2025-01-29
5,C30,SKU83,164.08077552308694,2025-01-29
5,C45,SKU35,359.60336496463776,2025-01-29
5,C47,SKU41,376.64900197658943,2025-01-29
5,C44,SKU17,217.6986402854172,2025-01-29
5,C33,SKU3,70.51181319289142,2025-01-29
5,C11,SKU25,432.3384763988317,2025-01-29
5,C26,SKU61,131.2634922264073,2025-01-29
5,C31,SKU27,482.1925712087544,2025-01-29
5,C49,SKU76,72.70408618765262,2025-01-29
5,C30,SKU72,297.16561527905685,2025-01-29
5,C2,SKU100,217.0573853571955,2025-01-29
5,C5,SKU67,479.3224068183731,2025-01-29
5,C29,SKU1,352.91552134682786,2025-01-29
5,C18,SKU78,87.58101509169848,2025-01-29
5,C27,SKU35,16.40627194392503,2025-01-29
5,C19,SKU98,117.05025829156008,2025-01-29
5,C12,SKU84,47.49904087718776,2025-01-29
5,C9,SKU6,480.7716301730638,2025-01-29
5,C17,SKU70,483.0885768367526,2025-01-29
5,C22,SKU24,144.76722805885356,2025-01-29
5,C9,SKU37,369.7744617935277,2025-01-29
5,C25,SKU96,105.82333625537895,2025-01-29
5,C34,SKU12,468.6236061845045,2025-01-29
5,C41,SKU41,470.26829833949074,2025-01-29
5,C4,SKU6,320.01878554572147,2025-01-29
5,C38,SKU26,130.12475609645887,2025-01-29
5,C14,SKU65,46.06444508297031,2025-01-29
5,C27,SKU69,389.08417330183136,2025-01-29
5,C16,SKU79,270.4253919524881,2025-01-29
5,C5,SKU71,50.85272080358043,2025-01-29
5,C34,SKU48,27.63424430619712,2025-01-29
5,C12,SKU59,460.0445192173615,2025-01-29
5,C20,SKU26,430.378738320237,2025-01-29
5,C13,SKU26,87.42027202687912,2025-01-29
5,C47,SKU15,275.36330236502243,2025-01-29
5,C38,SKU68,190.2829096966175,2025-01-29
5,C12,SKU33,402.4209851082437,2025-01-29
5,C13,SKU18,96.57075998497926,2025-01-29
5,C20,SKU81,363.51234731496163,2025-01-29
5,C28,SKU9,97.32094420169936,2025-01-29
5,C45,SKU92,373.2419401735845,2025-01-29
5,C2,SKU61,487.13024258922934,2025-01-29
5,C21,SKU83,146.46838792957777,2025-01-29
5,C14,SKU48,420.05586407322465,2025-01-29
5,C38,SKU74,281.3141341338805,2025-01-29
5,C17,SKU49,323.5801611281338,2025-01-29
5,C39,SKU24,169.40354311393102,2025-01-29
5,C9,SKU68,448.30190740239607,2025-01-29
5,C24,SKU21,305.4119614362463,2025-01-29
5,C11,SKU66,375.151671908364,2025-01-29
5,C27,SKU84,457.81073647218483,2025-01-29
5,C42,SKU48,27.127141796140968,2025-01-29
5,C14,SKU26,286.54128020787965,2025-01-29
5,C25,SKU6,300.449595250345,2025-01-29
5,C40,SKU70,492.5053534556683,2025-01-29
5,C8,SKU79,93.08108509278735,2025-01-29
5,C50,SKU81,93.86420559990798,2025-01-29
5,C9,SKU77,350.140686773747,2025-01-29
5,C9,SKU25,235.59917895823418,2025-01-29
5,C15,SKU54,87.54570810718894,2025-01-29
5,C18,SKU86,71.4518550688558,2025-01-29
5,C34,SKU60,24.814981084572555,2025-01-29
5,C19,SKU52,231.796922718689,2025-01-29
5,C48,SKU2,308.65549067071976,2025-01-29
5,C49,SKU94,370.6973132423389,2025-01-29
5,C9,SKU15,240.31833949211475,2025-01-29
5,C1,SKU89,333.1964103371017,2025-01-29
5,C3,SKU55,474.514262403649,2025-01-29
5,C1,SKU30,181.38849811823135,2025-01-29
5,C40,SKU39,401.8414653573552,2025-01-29
5,C33,SKU39,139.58191494881996,2025-01-29
5,C40,SKU99,167.0758668396474,2025-01-29
5,C18,SKU54,402.87690809511963,2025-01-29
5,C48,SKU89,150.82131183114436,2025-01-29
5,C23,SKU88,465.5535311510398,2025-01-29
5,C7,SKU67,409.8141272346172,2025-01-29
5,C32,SKU38,435.27292049466666,2025-01-29
5,C17,SKU64,34.493875583385254,2025-01-29
5,C7,SKU26,411.13552550515544,2025-01-29
5,C3,SKU18,400.7691288584382,2025-01-29
5,C45,SKU70,143.2578415234798,2025-01-29
5,C21,SKU21,10.341695976294877,2025-01-29
5,C42,SKU94,171.38761053517078,2025-01-29
5,C33,SKU97,89.69042810477086,2025-01-29
5,C35,SKU91,414.4917137971976,2025-01-29
5,C9,SKU30,246.66541074559777,2025-01-29
5,C27,SKU46,105.9672320752266,2025-01-29
5,C4,SKU44,254.27705128752956,2025-01-29
5,C42,SKU22,94.57240454129017,2025-01-29
5,C47,SKU90,20.028936563092792,2025-01-29
5,C27,SKU3,112.3101722697229,2025-01-29
5,C11,SKU79,190.8383224037943,2025-01-29
5,C16,SKU27,359.69967573400027,2025-01-29
5,C30,SKU50,491.0049465112492,2025-01-29
5,C24,SKU24,389.2126307859129,2025-01-29
5,C20,SKU34,95.83628263800934,2025-01-29
5,C23,SKU64,86.386325955578,2025-01-29
5,C47,SKU61,350.15437355437933,2025-01-29
5,C19,SKU88,433.995309365316,2025-01-29
5,C50,SKU65,399.67802545526075,2025-01-29
5,C45,SKU57,275.9707568174137,2025-01-29
5,C17,SKU48,243.51288588376786,2025-01-29
5,C46,SKU58,248.0903815473837,2025-01-29
5,C16,SKU21,11.608159497421266,2025-01-29
5,C9,SKU78,276.2068573794742,2025-01-29
5,C41,SKU56,388.8522687606383,2025-01-29
5,C49,SKU25,320.8969846506232,2025-01-29
5,C9,SKU39,66.19108216894958,2025-01-29
5,C33,SKU1,258.710446860395,2025-01-29
5,C15,SKU92,455.62060504024464,2025-01-29
5,C42,SKU14,454.55883833404334,2025-01-29
5,C32,SKU25,212.43501647643072,2025-01-29
5,C13,SKU15,422.05855745893297,2025-01-29
5,C24,SKU1,473.16266370467906,2025-01-29
5,C43,SKU56,106.70019257584447,2025-01-29
5,C35,SKU93,480.0732236492248,2025-01-29
5,C9,SKU87,312.4810781304725,2025-01-29
5,C16,SKU93,209.23728392164648,2025-01-29
5,C2,SKU90,421.7130825802505,2025-01-29
5,C11,SKU29,418.4621143366913,2025-01-29
5,C41,SKU69,95.2417830701682,2025-01-29
5,C44,SKU43,70.93786364916912,2025-01-29
5,C33,SKU71,481.99061079505503,2025-01-29
5,C15,SKU38,461.4307790831861,2025-01-29
5,C40,SKU3,225.21227757201535,2025-01-29
5,C13,SKU46,396.92317567265655,2025-01-29
5,C50,SKU44,237.89953119518785,2025-01-29
5,C29,SKU54,161.73719202366084,2025-01-29
5,C12,SKU85,130.68421634585678,2025-01-29
5,C30,SKU91,108.06342560227368,2025-01-29
5,C19,SKU79,218.6501458083228,2025-01-29
5,C30,SKU10,262.41277987042065,2025-01-29
5,C41,SKU19,317.50472344887567,2025-01-29
5,C12,SKU98,332.69939220971247,2025-01-29
5,C16,SKU92,282.7873021508178,2025-01-29
5,C45,SKU20,107.45772437913554,2025-01-29
5,C21,SKU72,136.5253918488645,2025-01-29
5,C31,SKU58,126.02220520006532,2025-01-29
5,C10,SKU14,18.85313007843547,2025-01-29
5,C10,SKU69,476.9788067077249,2025-01-29
5,C8,SKU42,163.1349582892668,2025-01-29
5,C9,SKU97,451.05931839440603,2025-01-29
5,C9,SKU51,427.45096551066854,2025-01-29
5,C30,SKU99,238.24719147862865,2025-01-29
5,C32,SKU18,134.69172141592497,2025-01-29
5,C33,SKU62,398.3224459239598,2025-01-29
5,C43,SKU95,39.73598920356265,2025-01-29
5,C34,SKU58,399.46164742809424,2025-01-29
5,C27,SKU38,10.004441528776923,2025-01-29
6,C47,SKU86,67.50707776557002,2025-02-05
6,C1,SKU8,52.43070856809402,2025-02-05
6,C44,SKU11,26.98892518011996,2025-02-05
6,C49,SKU57,25.55084934019382,2025-02-05
6,C50,SKU15,400.4703144126288,2025-02-05
6,C48,SKU91,207.60792901555374,2025-02-05
6,C48,SKU94,46.05282873413232,2025-02-05
6,C10,SKU63,356.5582722791631,2025-02-05
6,C27,SKU75,314.3581112362131,2025-02-05
6,C50,SKU86,74.31379956561717,2025-02-05
6,C26,SKU96,313.44228976087595,2025-02-05
6,C26,SKU89,497.92228802927514,2025-02-05
6,C40,SKU99,100.54994827452943,2025-02-05
6,C32,SKU38,424.48017763683424,2025-02-05
6,C2,SKU84,103.66242697903407,2025-02-05
6,C32,SKU59,360.2393865523547,2025-02-05
6,C28,SKU35,264.5284332297667,2025-02-05
6,C18,SKU4,120.06006198013161,2025-02-05
6,C27,SKU35,420.21255295504716,2025-02-05
6,C16,SKU61,306.78481041352404,2025-02-05
6,C4,SKU60,197.02214408688744,2025-02-05
6,C27,SKU5,82.5915751710236,2025-02-05
6,C23,SKU3,356.11403011208654,2025-02-05
6,C34,SKU84,211.59576667423994,2025-02-05
6,C38,SKU58,401.9412265128834,2025-02-05
6,C19,SKU80,103.55948800427409,2025-02-05
6,C50,SKU48,374.49805904423386,2025-02-05
6,C19,SKU34,229.0792557683763,2025-02-05
6,C48,SKU78,62.8651581430346,2025-02-05
6,C4,SKU13,397.98003674560107,2025-02-05
6,C37,SKU38,57.682044278257514,2025-02-05
6,C6,SKU27,437.38165040903783,2025-02-05
6,C22,SKU90,193.95637313964275,2025-02-05
6,C20,SKU43,11.311137107770389,2025-02-05
6,C31,SKU63,324.15075021037995,2025-02-05
6,C25,SKU64,242.6436105389709,2025-02-05
6,C23,SKU43,342.9464411797489,2025-02-05
6,C41,SKU100,362.07399105658084,2025-02-05
6,C35,SKU50,290.95291576734553,2025-02-05
6,C25,SKU15,409.0482003058914,2025-02-05
6,C39,SKU62,36.126291258525924,2025-02-05
6,C8,SKU18,93.49813533880753,2025-02-05
6,C15,SKU23,185.69871925782962,2025-02-05
6,C24,SKU69,44.935007532956156,2025-02-05
6,C43,SKU91,206.20828306312387,2025-02-05
6,C13,SKU14,20.315549674994656,2025-02-05
6,C20,SKU20,156.0017858421628,2025-02-05
6,C7,SKU49,428.316683316556,2025-02-05
6,C37,SKU59,239.89140453058616,2025-02-05
6,C8,SKU58,124.67791331976221,2025-02-05
6,C9,SKU60,195.6480124775272,2025-02-05
6,C21,SKU20,158.92457441308588,2025-02-05
6,C7,SKU53,228.76279334228425,2025-02-05
6,C4,SKU57,330.22371418826845,2025-02-05
6,C26,SKU65,353.7819973808338,2025-02-05
6,C25,SKU43,317.10668643829433,2025-02-05
6,C36,SKU28,475.4693516357518,2025-02-05
6,C43,SKU59,195.82764144494743,2025-02-05
6,C3,SKU95,345.01484111941767,2025-02-05
6,C39,SKU31,220.00184491441806,2025-02-05
6,C40,SKU90,341.63152622082225,2025-02-05
6,C12,SKU96,174.96181508715273,2025-02-05
6,C21,SKU59,16.61885150885165,2025-02-05
6,C30,SKU76,253.1588925650795,2025-02-05
6,C6,SKU46,355.2887113020059,2025-02-05
6,C7,SKU48,42.34416446832375,2025-02-05
6,C45,SKU76,433.9829024828711,2025-02-05
6,C25,SKU93,489.9655153355317,2025-02-05
6,C37,SKU77,114.70322696599207,2025-02-05
6,C7,SKU61,76.40235487841778,2025-02-05
6,C10,SKU56,143.56223850251487,2025-02-05
6,C12,SKU90,231.00546898821602,2025-02-05
6,C26,SKU30,457.5980502513367,2025-02-05
6,C22,SKU3,115.56676445929234,2025-02-05
6,C14,SKU26,253.89525211068909,2025-02-05
6,C1,SKU25,123.9240989749885,2025-02-05
6,C50,SKU88,66.13504054167804,2025-02-05
6,C1,SKU96,60.39872881023207,2025-02-05
6,C13,SKU8,244.44869466989647,2025-02-05
6,C10,SKU33,485.21821411177575,2025-02-05
6,C22,SKU1,112.3033794034737,2025-02-05
6,C10,SKU81,459.14091602056567,2025-02-05
6,C19,SKU92,233.15622947609717,2025-02-05
6,C38,SKU29,363.9560332149669,2025-02-05
6,C43,SKU5,289.73495310295306,2025-02-05
6,C6,SKU5,363.9038854429233,2025-02-05
6,C38,SKU49,262.93774982236704,2025-02-05
6,C1,SKU6,199.2359239277875,2025-02-05
6,C36,SKU75,415.20871306631705,2025-02-05
6,C9,SKU20,445.3945018503031,2025-02-05
6,C46,SKU33,234.08477198177883,2025-02-05
6,C26,SKU57,292.3371452635793,2025-02-05
6,C17,SKU85,146.37395991167276,2025-02-05
6,C30,SKU4,293.1288915725183,2025-02-05
6,C26,SKU33,304.1257305957723,2025-02-05
6,C39,SKU20,40.698845558101624,2025-02-05
6,C13,SKU100,426.15861351459165,2025-02-05
6,C2,SKU15,54.60069925839981,2025-02-05
6,C20,SKU65,263.710528307253,2025-02-05
6,C31,SKU87,192.5068760292639,2025-02-05
6,C8,SKU88,331.1677298726044,2025-02-05
6,C5,SKU45,419.3493066449516,2025-02-05
6,C34,SKU60,493.97119698070145,2025-02-05
6,C39,SKU41,311.0504552139217,2025-02-05
6,C33,SKU14,283.513035641295,2025-02-05
6,C18,SKU90,98.38450755762676,2025-02-05
6,C41,SKU38,336.61719854731757,2025-02-05
6,C12,SKU6,490.6551817907215,2025-02-05
6,C18,SKU50,217.84974152219678,2025-02-05
6,C39,SKU54,363.9249266235178,2025-02-05
6,C42,SKU56,243.35618740298904,2025-02-05
6,C30,SKU88,164.44645091166763,2025-02-05
6,C7,SKU33,201.40145903298622,2025-02-05
6,C25,SKU38,302.9375228126034,2025-02-05
6,C40,SKU37,195.61533591094204,2025-02-05
6,C24,SKU33,409.8908773797861,2025-02-05
6,C26,SKU88,394.8273590235841,2025-02-05
6,C12,SKU78,61.71097958520435,2025-02-05
